m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Максим,Гончаренко,maksym.honcharenko21@student.org,1970,8,8,KGO-40,61.07,38(095)22-70-649
Максим,Кузьменко,maksym.kuzmenko32@student.org,1952,11,12,BRW-62,33.27,38(097)91-68-319
Юрій,Демченко,yuriy.demchenko29@student.org,1978,4,2,KNQ-41,43.33,38(068)57-86-927
Євгенія,Павленко,yevheniya.pavlenko23@student.org,1950,8,4,TYD-92,89.15,38(096)83-37-746
Любов,Михайленко,lyubov.mykhaylenko25@student.org,1976,6,16,ZNW-40,61.73,38(096)82-59-422
Артем,Гончаренко,artem.honcharenko21@student.org,1957,8,30,WQD-67,99.58,38(098)34-50-473
Петро,Литвин,petro.lytvyn20@student.org,2005,7,10,DMQ-35,85.67,38(099)75-99-385
Валентина,Гордієнко,valentyna.hordiyenko28@student.org,1956,9,3,STE-30,46.29,38(063)21-91-310
Оксана,Василенко,oksana.vasylenko8@student.org,1950,6,13,YVZ-93,33.47,38(098)38-70-509
Андрій,Лисенко,andriy.lysenko8@student.org,1977,10,8,TNX-67,69.92,38(098)58-94-601
Костянтин,Коваленко,kostyantyn.kovalenko1@student.org,1953,9,12,OYN-14,99.71,38(067)92-51-282
Вера,Коваль,vera.koval2@student.org,1958,9,14,JBK-13,42.86,38(067)65-79-230
Артем,Козлов,artem.kozlov29@student.org,2003,6,21,GCU-67,47.64,38(093)99-42-941
Тетяна,Бойко,tetyana.boyko38@student.org,1965,4,3,OKU-80,66.34,38(096)93-28-400
Віктор,Костенко,viktor.kostenko2@student.org,1985,12,19,SJJ-12,53.61,38(050)34-75-913
Юрій,Ковальчук,yuriy.kovalchuk29@student.org,1979,7,26,XWO-72,20.26,38(093)73-23-606
Олена,Омельченко,olena.omelchenko1@student.org,1986,5,2,IHN-12,14.55,38(096)89-48-504
Костянтин,Шаповал,kostyantyn.shapoval24@student.org,1991,11,3,VCJ-17,71.45,38(067)71-34-334
Олена,Костенко,olena.kostenko@student.org,2006,11,16,ZZL-26,33.01,38(066)97-10-148
Любов,Поліщук,lyubov.polishchuk19@student.org,1981,12,23,SYF-57,59.53,38(050)29-31-758
Михайло,Іваненко,mykhaylo.ivanenko3@student.org,1960,12,16,EHX-14,86.82,38(068)68-51-127
Алла,Шевченко,alla.shevchenko3@student.org,1994,10,11,ACY-97,34.16,38(066)55-57-434
Галина,Авраменко,halyna.avramenko28@student.org,1953,10,6,MLY-38,38.48,38(067)43-30-900
Ірина,Рибак,iryna.rybak5@student.org,1991,5,16,MKP-50,85.45,38(093)40-35-309
Федір,Гриценко,fedir.hrytsenko1@student.org,1999,3,31,QWU-10,76.34,38(096)16-17-707
Оксана,Василенко,oksana.vasylenko16@student.org,1960,12,1,OTJ-88,64.31,38(073)59-81-264
Ярослав,Левченко,yaroslav.levchenko39@student.org,1975,8,6,OTF-54,34.12,38(098)15-58-486
Анна,Гриценко,anna.hrytsenko19@student.org,1974,8,7,PXB-70,20.31,38(099)12-82-193
Андрій,Ковальчук,andriy.kovalchuk11@student.org,1954,12,12,HII-96,48.61,38(050)13-52-927
Василь,Лебедь,vasyl.lebed35@student.org,1999,10,24,QXW-81,96.59,38(095)54-47-977
Юрій,Іваненко,yuriy.ivanenko30@student.org,1979,5,19,BMS-73,86.76,38(067)54-33-577
Максим,Демченко,maksym.demchenko9@student.org,1971,9,27,NRN-20,26.45,38(097)80-52-352
Тетяна,Гриценко,tetyana.hrytsenko33@student.org,1951,4,22,EBG-18,23.51,38(096)65-56-550
Лариса,Коваленко,larysa.kovalenko20@student.org,2003,11,26,DBF-72,18.93,38(067)24-69-875
Олександр,Поліщук,oleksandr.polishchuk10@student.org,1961,2,7,APR-57,49.16,38(068)18-29-172
Федір,Король,fedir.korol11@student.org,2003,9,16,XES-22,64.64,38(073)23-55-774
Віктор,Коваленко,viktor.kovalenko3@student.org,1973,2,17,NJS-63,22.94,38(099)29-73-924
Галина,Стельмах,halyna.stelmakh24@student.org,1988,9,24,KFC-39,81.38,38(095)95-26-952
Артем,Гайдук,artem.hayduk7@student.org,2006,3,13,LVU-20,86.12,38(050)48-20-931
Любов,Білоус,lyubov.bilous6@student.org,1962,7,7,MWV-16,1.88,38(063)46-40-975
Надія,Кравченко,nadiya.kravchenko18@student.org,1958,11,4,ESG-16,24.68,38(095)97-74-385
Тетяна,Левченко,tetyana.levchenko12@student.org,1974,7,4,ONO-63,57.45,38(093)31-32-495
Марія,Никоненко,mariya.nykonenko18@student.org,1980,5,13,TPE-84,8.89,38(099)79-97-822
Вера,Савченко,vera.savchenko16@student.org,1983,2,6,JKD-11,97.37,38(066)37-24-151
Олеся,Король,olesya.korol14@student.org,1998,1,11,NHA-64,74.58,38(068)76-25-444
Роман,Стельмах,roman.stelmakh20@student.org,1987,6,4,MLE-18,68.78,38(063)52-85-795
Світлана,Михайленко,svitlana.mykhaylenko25@student.org,1984,4,2,YXU-80,73.64,38(073)46-36-333
Катерина,Зайцев,kateryna.zaytsev37@student.org,1959,12,29,YHQ-34,45.56,38(063)86-18-571
Марія,Кузьменко,mariya.kuzmenko1@student.org,2001,2,23,FVV-26,28.11,38(095)12-28-481
Марія,Омельченко,mariya.omelchenko5@student.org,1977,8,31,CSK-26,59.21,38(067)49-19-797
Юлія,Стельмах,yuliya.stelmakh6@student.org,1965,8,7,QLK-54,54.19,38(097)61-98-169
Юрій,Омельченко,yuriy.omelchenko6@student.org,1974,8,29,PKO-40,38.31,38(066)86-53-219
Остап,Гриценко,ostap.hrytsenko12@student.org,1972,7,25,VLD-41,73.95,38(097)38-37-457
Світлана,Мельник,svitlana.melnyk4@student.org,1966,1,30,IWS-68,7.99,38(066)44-31-806
Василь,Костенко,vasyl.kostenko4@student.org,1970,3,24,DQW-55,98.68,38(098)69-70-420
Роман,Цимбал,roman.tsymbal9@student.org,2001,5,11,SMK-44,79.17,38(099)12-51-664
Валентина,Панченко,valentyna.panchenko32@student.org,1968,12,25,ORJ-75,14.28,38(093)98-68-825
Денис,Захарченко,denys.zakharchenko40@student.org,1983,3,14,VQE-86,82.65,38(067)59-39-524
Інна,Гордієнко,inna.hordiyenko38@student.org,2000,1,7,VGZ-43,59.39,38(093)31-57-272
Оксана,Гончаренко,oksana.honcharenko2@student.org,1958,4,17,MKO-42,48.08,38(068)73-52-385
Олена,Захарченко,olena.zakharchenko14@student.org,2007,11,2,XXY-69,87.65,38(097)15-20-856
Павло,Захарченко,pavlo.zakharchenko39@student.org,1977,10,3,FRR-86,29.5,38(068)47-13-730
Олена,Шевчук,olena.shevchuk26@student.org,1951,4,24,HLB-90,52.11,38(073)52-93-519
Галина,Новік,halyna.novik18@student.org,1981,4,17,QFA-57,73.8,38(093)63-77-265
Сергій,Романенко,serhiy.romanenko17@student.org,1952,8,17,MLX-37,25.27,38(093)35-20-937
Остап,Авраменко,ostap.avramenko25@student.org,1960,10,12,BXO-83,27.21,38(066)89-45-223
Ганна,Шевченко,hanna.shevchenko13@student.org,1964,6,12,FCQ-32,75.07,38(050)13-40-489
Роман,Білоус,roman.bilous53@student.org,1953,12,3,QUM-50,24.54,38(099)68-95-998
Юрій,Макаренко,yuriy.makarenko27@student.org,1969,8,27,RKC-99,11.72,38(063)77-15-147
Артем,Шаповал,artem.shapoval15@student.org,1954,5,19,SZO-28,57.39,38(096)73-52-260
Валентина,Лебедь,valentyna.lebed15@student.org,2008,9,1,DMI-43,29.7,38(050)58-73-898
Вікторія,Демченко,viktoriya.demchenko8@student.org,1954,6,15,FKZ-25,54.9,38(050)98-55-778
Іван,Іваненко,ivan.ivanenko16@student.org,1964,1,15,BXV-10,97.88,38(095)24-24-485
Віктор,Коваль,viktor.koval30@student.org,1953,5,13,YVU-95,14.26,38(068)66-70-308
Денис,Никоненко,denys.nykonenko7@student.org,2004,3,30,EDM-79,33.21,38(099)47-35-101
Станіслав,Бойко,stanislav.boyko12@student.org,1956,2,22,YWU-86,42.57,38(095)80-63-631
Наталія,Рибак,nataliya.rybak12@student.org,1968,3,24,SDA-23,98.37,38(097)93-59-977
Інна,Скрипка,inna.skrypka21@student.org,1973,2,26,SZB-12,0.63,38(050)76-97-672
Сергій,Лебедь,serhiy.lebed16@student.org,1965,3,26,PGX-58,82.54,38(068)47-26-444
Тарас,Гордієнко,taras.hordiyenko12@student.org,1958,11,12,BLG-36,83.13,38(098)67-24-988
Олександр,Левченко,oleksandr.levchenko2@student.org,1975,12,11,DBZ-92,61.04,38(067)21-42-175
Любов,Білоус,lyubov.bilous10@student.org,1966,11,20,VTD-10,79.48,38(097)34-20-266
Роман,Бойко,roman.boyko64@student.org,1958,2,5,VYC-70,21.52,38(066)23-75-235
Григорій,Коваль,hryhoriy.koval34@student.org,2004,9,21,YWS-41,42.15,38(066)39-21-986
Віктор,Лисенко,viktor.lysenko19@student.org,2007,12,14,OKG-48,50.2,38(073)44-51-972
Михайло,Гайдук,mykhaylo.hayduk31@student.org,1998,8,24,QMJ-52,17.08,38(063)65-15-469
Ганна,Шевчук,hanna.shevchuk10@student.org,1968,1,3,PHC-87,62.45,38(096)93-91-959
Алла,Козлов,alla.kozlov5@student.org,1985,5,6,WTG-87,20.26,38(097)29-54-442
Галина,Ковальчук,halyna.kovalchuk26@student.org,1970,12,19,ARN-41,56.38,38(066)46-55-815
Григорій,Шевчук,hryhoriy.shevchuk21@student.org,2006,5,17,XQK-47,28.36,38(098)10-31-105
Анна,Шевченко,anna.shevchenko20@student.org,1994,3,23,HXP-30,17.23,38(066)99-65-726
Андрій,Омельченко,andriy.omelchenko26@student.org,1960,5,3,QUE-39,86.17,38(099)91-47-158
Ірина,Зайцев,iryna.zaytsev39@student.org,1993,7,25,VFA-76,53.43,38(068)56-80-792
Катерина,Гончаренко,kateryna.honcharenko8@student.org,2005,6,18,RFI-89,0.8,38(050)13-60-213
Людмила,Коваль,lyudmyla.koval14@student.org,1957,11,18,GZK-41,3.21,38(096)33-80-436
Максим,Костенко,maksym.kostenko24@student.org,2006,2,10,EVN-66,50.8,38(073)83-84-234
Тарас,Новік,taras.novik30@student.org,1997,4,1,QYI-65,91.27,38(068)61-27-217
Федір,Василенко,fedir.vasylenko44@student.org,1965,6,30,SGI-95,51.82,38(098)66-18-573
Євгенія,Савченко,yevheniya.savchenko7@student.org,1992,1,10,GNT-12,4.53,38(097)12-31-456
Григорій,Новік,hryhoriy.novik20@student.org,2004,11,16,HJO-60,13.1,38(093)54-47-763
Григорій,Романенко,hryhoriy.romanenko33@student.org,1996,11,28,GWG-22,38.76,38(073)78-22-648
Олександр,Ковальчук,oleksandr.kovalchuk12@student.org,1974,4,26,DHC-48,89.82,38(067)33-27-673
Остап,Савченко,ostap.savchenko5@student.org,1959,12,20,MPD-98,26.36,38(073)81-77-772
Олександр,Шевчук,oleksandr.shevchuk4@student.org,2005,3,13,MVS-14,9.59,38(096)64-18-568
Євгенія,Гончаренко,yevheniya.honcharenko26@student.org,1983,1,19,DBZ-92,47.26,38(050)68-42-418
Дмитро,Михайленко,dmytro.mykhaylenko16@student.org,1964,3,23,FWL-33,5.46,38(068)82-45-935
Юлія,Никоненко,yuliya.nykonenko42@student.org,1956,3,28,YYU-56,70.01,38(099)31-18-297
Галина,Дорошенко,halyna.doroshenko24@student.org,2007,3,30,SFC-97,79.98,38(063)24-60-560
Тарас,Білоус,taras.bilous20@student.org,1962,3,12,QUM-74,76.08,38(098)89-36-939
Богдан,Костенко,bohdan.kostenko26@student.org,1959,11,30,WQA-62,70.67,38(050)10-24-411
Марія,Скрипка,mariya.skrypka5@student.org,1999,8,8,TGX-46,65.17,38(073)31-77-178
Юлія,Левченко,yuliya.levchenko19@student.org,1997,12,26,PAK-57,97.98,38(093)78-97-780
Павло,Левченко,pavlo.levchenko30@student.org,1954,7,22,DQW-55,56.23,38(097)34-73-445
Олена,Гордієнко,olena.hordiyenko28@student.org,1981,8,10,GAY-11,9.11,38(095)49-54-809
Світлана,Романенко,svitlana.romanenko13@student.org,1965,10,31,BIA-38,0.7,38(066)32-36-115
Михайло,Бойко,mykhaylo.boyko9@student.org,1977,9,29,ATH-53,3.89,38(099)74-75-150
Федір,Демченко,fedir.demchenko23@student.org,1990,8,20,HFY-24,8.59,38(068)20-88-905
Надія,Петренко,nadiya.petrenko8@student.org,1995,7,8,DRU-57,36.86,38(068)17-30-113
Остап,Ковальчук,ostap.kovalchuk3@student.org,1977,8,5,HDO-12,46.38,38(073)63-31-720
Раїса,Захарченко,rayisa.zakharchenko13@student.org,2008,6,26,HQN-12,34.73,38(096)88-21-499
Ігор,Новік,ihor.novik@student.org,1985,7,22,BMK-84,48.57,38(096)97-83-828
Олена,Поліщук,olena.polishchuk26@student.org,1986,5,21,JXA-39,68.45,38(050)61-81-438
Ірина,Омельченко,iryna.omelchenko1@student.org,1988,2,16,MLF-20,57.91,38(093)59-31-595
Дмитро,Скрипка,dmytro.skrypka20@student.org,1986,8,25,MCT-69,39.85,38(050)94-36-814
Остап,Михайленко,ostap.mykhaylenko7@student.org,1955,6,29,VVZ-36,33.02,38(068)15-49-615
Любов,Костенко,lyubov.kostenko28@student.org,2010,7,7,IFO-79,54.18,38(050)33-35-506
Григорій,Дорошенко,hryhoriy.doroshenko34@student.org,2001,5,1,CHK-82,31.53,38(073)48-31-238
Олександр,Авраменко,oleksandr.avramenko21@student.org,2002,3,16,QZF-21,12.21,38(096)15-79-873
Алла,Костенко,alla.kostenko6@student.org,2003,4,1,ZIZ-11,24.5,38(050)52-43-569
Євгенія,Руденко,yevheniya.rudenko34@student.org,1982,10,15,BTW-65,73.22,38(093)98-54-133
Ігор,Руденко,ihor.rudenko23@student.org,1972,10,17,KYT-67,7.98,38(097)98-53-204
Інна,Ковальчук,inna.kovalchuk7@student.org,1979,11,19,XMQ-18,96.14,38(099)70-57-725
Роман,Гончаренко,roman.honcharenko16@student.org,1953,1,7,VVA-57,20.36,38(098)71-40-807
Євгенія,Цимбал,yevheniya.tsymbal34@student.org,2000,12,21,JWG-82,98.98,38(067)63-44-501
Григорій,Козлов,hryhoriy.kozlov36@student.org,1963,10,7,CRV-56,68.76,38(099)59-32-772
Ігор,Гладко,ihor.hladko13@student.org,1993,1,5,GPU-62,64.43,38(050)77-45-935
Інна,Павленко,inna.pavlenko7@student.org,1959,2,2,AIY-82,48.4,38(095)98-39-965
Раїса,Руденко,rayisa.rudenko37@student.org,1995,2,7,YFH-71,62.44,38(097)96-93-102
Роман,Лебедь,roman.lebed29@student.org,1999,11,14,TPS-12,43.12,38(050)49-49-866
Юрій,Захарченко,yuriy.zakharchenko20@student.org,1989,7,19,MVB-93,47.08,38(067)36-18-724
Надія,Рибак,nadiya.rybak31@student.org,1990,9,1,AAQ-98,75.3,38(095)27-58-757
Олександр,Поліщук,oleksandr.polishchuk29@student.org,1981,1,26,NON-18,70.07,38(095)57-82-689
Петро,Шевченко,petro.shevchenko33@student.org,1970,1,9,HPX-46,75.6,38(066)30-87-919
Роман,Авраменко,roman.avramenko35@student.org,1956,11,26,JKK-91,51.47,38(098)24-69-528
Василь,Новік,vasyl.novik3@student.org,1992,6,5,FWA-78,76.39,38(099)82-69-389
Тарас,Бойко,taras.boyko36@student.org,1999,10,3,GGI-76,63.43,38(067)95-60-160
Світлана,Коваленко,svitlana.kovalenko19@student.org,1968,9,3,KIR-57,45.32,38(067)30-21-488
Максим,Рибак,maksym.rybak1@student.org,1956,5,29,MCU-95,61.83,38(093)16-85-929
Анна,Панченко,anna.panchenko17@student.org,2009,10,16,TBU-46,69.78,38(067)96-12-605
Галина,Руденко,halyna.rudenko4@student.org,1968,6,13,GGQ-33,33.27,38(066)52-48-460
Михайло,Литвин,mykhaylo.lytvyn9@student.org,1974,6,2,LHZ-11,55.7,38(098)65-25-305
Павло,Гриценко,pavlo.hrytsenko19@student.org,1963,3,16,RXR-62,22.84,38(098)80-15-482
Ярослав,Лисенко,yaroslav.lysenko45@student.org,1991,10,2,MXS-53,42.14,38(050)53-75-221
Алла,Лебедь,alla.lebed38@student.org,1970,11,8,FAN-34,87.08,38(073)69-45-416
Лілія,Шаповал,liliya.shapoval32@student.org,2000,8,6,UER-69,63.43,38(067)54-81-398
Богдан,Василенко,bohdan.vasylenko17@student.org,1981,11,26,JQW-87,58.88,38(095)37-88-307
Тарас,Гриценко,taras.hrytsenko15@student.org,1977,5,30,JKY-48,35.77,38(066)94-26-913
Євгенія,Гриценко,yevheniya.hrytsenko44@student.org,1980,9,25,JBP-16,30.0,38(050)74-99-453
Олеся,Гриценко,olesya.hrytsenko40@student.org,1998,4,21,VVZ-36,1.93,38(098)70-63-194
Петро,Ткаченко,petro.tkachenko7@student.org,1981,6,21,SKS-73,47.64,38(068)20-27-229
Григорій,Мельник,hryhoriy.melnyk39@student.org,2009,4,1,RTW-75,74.17,38(093)93-85-277
Марія,Гриценко,mariya.hrytsenko1@student.org,1997,7,30,HTR-98,85.06,38(068)77-93-613
Юрій,Павленко,yuriy.pavlenko48@student.org,1986,11,17,PWO-81,75.12,38(066)50-35-408
Анна,Новік,anna.novik18@student.org,1958,5,28,YBK-86,0.99,38(066)42-47-145
Євгенія,Стельмах,yevheniya.stelmakh15@student.org,1993,2,27,UJD-89,17.0,38(096)67-33-324
Станіслав,Шевчук,stanislav.shevchuk37@student.org,1950,6,14,RDJ-77,53.56,38(066)32-13-729
Василь,Кравченко,vasyl.kravchenko19@student.org,1990,10,30,XEO-41,58.35,38(096)23-86-667
Василь,Ткаченко,vasyl.tkachenko1@student.org,2003,12,17,WYP-81,63.33,38(073)89-80-230
Роман,Білоус,roman.bilous19@student.org,1979,9,1,EPC-10,39.38,38(093)87-97-932
Вікторія,Зайцев,viktoriya.zaytsev8@student.org,1997,10,27,XHT-86,19.84,38(068)38-10-452
Ярослав,Шевченко,yaroslav.shevchenko44@student.org,2008,5,26,JED-42,14.52,38(050)55-37-549
Вера,Панченко,vera.panchenko3@student.org,1963,2,16,VEU-61,64.29,38(050)41-35-175
Олена,Захарченко,olena.zakharchenko41@student.org,1976,1,29,FUF-83,25.35,38(066)32-65-269
Федір,Мельник,fedir.melnyk28@student.org,1980,12,9,IDF-74,14.82,38(050)45-77-204
Олександр,Романенко,oleksandr.romanenko17@student.org,1953,11,21,SJT-73,58.75,38(066)76-41-302
Роман,Шаповал,roman.shapoval58@student.org,2003,3,25,IJE-60,86.89,38(096)34-82-858
Іван,Гончаренко,ivan.honcharenko18@student.org,1963,12,5,LLO-67,11.35,38(050)87-94-595
Григорій,Литвин,hryhoriy.lytvyn24@student.org,1970,3,3,AKQ-58,43.15,38(096)36-27-227
Павло,Скрипка,pavlo.skrypka26@student.org,1993,8,8,ZKX-53,18.48,38(099)24-87-672
Максим,Шевчук,maksym.shevchuk29@student.org,2007,5,21,WKC-80,57.88,38(066)58-52-665
Дмитро,Козлов,dmytro.kozlov@student.org,1987,3,3,WSR-96,28.48,38(073)89-80-187
Ірина,Литвин,iryna.lytvyn32@student.org,1956,8,31,BAJ-82,3.96,38(098)14-53-145
Віталій,Поліщук,vitaliy.polishchuk25@student.org,2006,6,3,HLM-48,80.85,38(093)28-58-182
Галина,Михайленко,halyna.mykhaylenko3@student.org,2007,7,21,INN-11,15.28,38(068)81-33-862
Вікторія,Омельченко,viktoriya.omelchenko34@student.org,1984,4,25,XUZ-50,66.44,38(098)23-94-484
Анна,Василенко,anna.vasylenko9@student.org,1978,12,27,YUA-77,69.59,38(066)19-52-924
