m_name,m_surname,m_email,m_birth_year,m_birth_month,m_birth_day,m_group,m_rating,m_phone_number
Світлана,Панченко,svitlana.panchenko26@student.org,1984,8,16,WSQ-76,95.37,38(050)13-73-355
Людмила,Коваленко,lyudmyla.kovalenko18@student.org,2006,3,19,CMO-77,90.29,38(093)76-62-815
Федір,Петренко,fedir.petrenko6@student.org,1968,6,25,NXW-63,0.87,38(063)45-25-177
Анна,Авраменко,anna.avramenko42@student.org,1970,5,5,EBO-35,14.07,38(050)60-56-812
Оксана,Романенко,oksana.romanenko39@student.org,1972,9,19,HCL-58,17.58,38(066)85-32-818
Ірина,Шевчук,iryna.shevchuk30@student.org,1965,3,23,LVU-20,72.89,38(068)26-48-405
Оксана,Скрипка,oksana.skrypka40@student.org,1984,8,1,TMZ-52,3.79,38(097)12-76-917
Марія,Петренко,mariya.petrenko6@student.org,2002,5,25,JHR-95,80.08,38(050)88-59-334
Максим,Литвин,maksym.lytvyn3@student.org,2006,3,22,FYW-80,65.43,38(066)84-89-548
Петро,Ковальчук,petro.kovalchuk20@student.org,2004,2,1,QGZ-10,38.67,38(096)78-25-703
Тарас,Ковальчук,taras.kovalchuk13@student.org,1978,12,31,NYB-10,52.41,38(063)61-41-666
Михайло,Рибак,mykhaylo.rybak25@student.org,1971,9,4,KZR-58,72.69,38(068)90-39-578
Ярослав,Руденко,yaroslav.rudenko4@student.org,1971,4,5,RTX-70,33.44,38(093)99-50-113
Наталія,Шевченко,nataliya.shevchenko22@student.org,1971,1,25,QEU-60,36.84,38(063)99-66-239
Наталія,Савченко,nataliya.savchenko36@student.org,1961,8,4,NIZ-63,28.56,38(066)30-65-287
Ігор,Руденко,ihor.rudenko36@student.org,1993,4,4,URE-55,87.74,38(066)43-93-959
Любов,Гайдук,lyubov.hayduk30@student.org,1976,6,16,FKZ-25,22.62,38(099)58-74-671
Вікторія,Демченко,viktoriya.demchenko36@student.org,1972,7,31,QXM-66,21.76,38(067)25-76-285
Артем,Ковальчук,artem.kovalchuk34@student.org,1978,9,3,YDG-56,52.43,38(063)35-91-663
Юрій,Павленко,yuriy.pavlenko12@student.org,1988,9,7,IQT-57,55.81,38(050)36-62-694
Андрій,Скрипка,andriy.skrypka25@student.org,1986,11,13,CTV-54,17.16,38(067)23-73-107
Остап,Коваль,ostap.koval23@student.org,1977,9,3,WBI-63,88.32,38(066)39-52-668
Юрій,Поліщук,yuriy.polishchuk11@student.org,1962,7,9,MKW-86,7.2,38(067)97-67-603
Лариса,Никоненко,larysa.nykonenko14@student.org,2010,5,14,RMW-95,83.35,38(097)39-11-746
Федір,Петренко,fedir.petrenko22@student.org,1982,1,11,TJO-38,14.58,38(066)77-82-854
Артем,Левченко,artem.levchenko23@student.org,1995,5,21,KKW-99,20.01,38(097)35-20-962
Остап,Коваленко,ostap.kovalenko9@student.org,1955,5,4,LKP-65,57.83,38(066)77-12-632
Алла,Рибак,alla.rybak2@student.org,1952,1,16,LGM-42,46.14,38(050)66-35-425
Василь,Литвин,vasyl.lytvyn3@student.org,1958,2,24,VAP-36,35.26,38(067)46-16-385
Володимир,Захарченко,volodymyr.zakharchenko1@student.org,1983,5,22,RSL-29,5.77,38(067)10-15-252
Людмила,Ковальчук,lyudmyla.kovalchuk8@student.org,1978,2,28,TWP-89,76.79,38(050)77-16-822
Олександр,Коваль,oleksandr.koval20@student.org,2003,3,5,ZKF-52,30.5,38(093)27-35-393
Юрій,Дорошенко,yuriy.doroshenko23@student.org,1977,2,6,HPA-79,62.31,38(099)73-38-615
Лілія,Гончаренко,liliya.honcharenko22@student.org,1989,4,11,BMS-73,3.01,38(050)69-76-884
Тарас,Ковальчук,taras.kovalchuk33@student.org,1976,11,1,VEZ-89,42.28,38(063)75-28-187
Юрій,Зайцев,yuriy.zaytsev16@student.org,1964,10,21,RBW-48,45.07,38(095)63-73-656
Ганна,Гладко,hanna.hladko24@student.org,1950,4,2,ZQV-93,58.86,38(067)15-63-663
Ярослав,Шевченко,yaroslav.shevchenko19@student.org,1996,3,26,XRB-55,83.59,38(099)84-77-730
Юлія,Марченко,yuliya.marchenko4@student.org,2005,3,16,RZJ-12,61.81,38(073)29-32-373
Костянтин,Шаповал,kostyantyn.shapoval26@student.org,1965,2,15,UGC-35,44.31,38(096)93-41-958
Станіслав,Макаренко,stanislav.makarenko12@student.org,1992,10,25,SLE-96,70.21,38(073)30-35-563
Олеся,Скрипка,olesya.skrypka13@student.org,1980,6,21,CLX-45,77.83,38(099)53-95-675
Сергій,Панченко,serhiy.panchenko42@student.org,2001,10,22,DZP-49,33.22,38(098)30-26-712
Лариса,Ковальчук,larysa.kovalchuk25@student.org,1978,8,6,LOC-45,0.44,38(093)25-78-769
Євгенія,Михайленко,yevheniya.mykhaylenko47@student.org,2009,3,12,DRU-57,94.39,38(098)40-57-761
Тарас,Кузьменко,taras.kuzmenko14@student.org,1954,12,30,GQS-67,34.02,38(098)44-34-513
Роман,Марченко,roman.marchenko67@student.org,1987,10,16,JJE-52,76.5,38(097)66-63-557
Станіслав,Дорошенко,stanislav.doroshenko34@student.org,1989,8,4,TVQ-62,72.07,38(068)84-47-335
Остап,Василенко,ostap.vasylenko15@student.org,1985,4,27,QRE-47,72.21,38(093)32-32-475
Іван,Шевчук,ivan.shevchuk27@student.org,1992,10,27,OBJ-92,49.75,38(097)13-24-562
Лілія,Авраменко,liliya.avramenko4@student.org,1989,6,3,XAN-37,91.56,38(098)13-54-713
Павло,Рибак,pavlo.rybak15@student.org,1992,1,1,XHT-86,10.23,38(063)57-82-185
Тетяна,Рибак,tetyana.rybak27@student.org,1970,12,8,CKP-47,60.14,38(066)56-48-776
Наталія,Гладко,nataliya.hladko26@student.org,1960,5,31,AOA-59,65.58,38(098)18-43-612
Михайло,Мельник,mykhaylo.melnyk19@student.org,1960,2,26,AEI-61,61.95,38(097)17-29-314
Галина,Коваленко,halyna.kovalenko21@student.org,1957,5,24,SKB-62,76.36,38(067)28-44-722
Лілія,Шевчук,liliya.shevchuk35@student.org,2006,5,2,HNA-35,83.04,38(050)41-41-119
Тетяна,Коваль,tetyana.koval28@student.org,1982,2,27,CEZ-44,72.28,38(099)73-89-892
Тетяна,Король,tetyana.korol20@student.org,2004,7,20,JNH-33,63.62,38(096)95-59-948
Тетяна,Омельченко,tetyana.omelchenko52@student.org,1984,12,24,KVB-61,25.09,38(096)73-19-321
Олександр,Бойко,oleksandr.boyko33@student.org,2005,8,4,CJP-93,25.28,38(063)65-53-624
Анна,Білоус,anna.bilous30@student.org,1986,8,6,ICO-23,33.06,38(067)43-42-857
Андрій,Козлов,andriy.kozlov5@student.org,1979,4,26,CMK-12,47.2,38(093)45-34-178
Олена,Гладко,olena.hladko@student.org,2003,10,25,WXP-26,9.24,38(066)80-92-577
Андрій,Іваненко,andriy.ivanenko16@student.org,1981,8,25,XAU-61,24.68,38(097)23-38-162
Ірина,Авраменко,iryna.avramenko18@student.org,1964,3,25,QST-29,79.25,38(067)21-98-696
Михайло,Левченко,mykhaylo.levchenko19@student.org,1986,4,16,OLL-89,61.39,38(099)22-52-287
Лариса,Цимбал,larysa.tsymbal32@student.org,1971,2,26,WLK-34,64.79,38(096)75-33-517
Андрій,Лисенко,andriy.lysenko7@student.org,2004,8,22,QIQ-86,17.99,38(095)82-15-196
Григорій,Никоненко,hryhoriy.nykonenko32@student.org,1967,4,13,JRA-33,12.48,38(096)43-10-110
Андрій,Гордієнко,andriy.hordiyenko8@student.org,1967,11,16,GDE-63,64.03,38(066)98-13-927
Наталія,Гайдук,nataliya.hayduk20@student.org,1993,4,5,DFR-40,8.38,38(093)62-86-516
Петро,Бойко,petro.boyko@student.org,1984,2,24,RBH-55,67.07,38(096)71-36-411
Юрій,Павленко,yuriy.pavlenko20@student.org,2004,9,18,OJE-51,92.08,38(067)84-89-141
Богдан,Никоненко,bohdan.nykonenko28@student.org,1976,2,20,MRF-87,29.33,38(095)26-77-938
Любов,Руденко,lyubov.rudenko5@student.org,1965,1,14,CGC-18,45.96,38(093)46-30-841
Петро,Петренко,petro.petrenko5@student.org,1978,12,3,SKA-63,6.76,38(063)40-20-845
Віталій,Павленко,vitaliy.pavlenko32@student.org,2002,3,1,YGT-43,10.33,38(050)10-81-836
Костянтин,Руденко,kostyantyn.rudenko37@student.org,1998,2,22,IYI-58,44.31,38(073)50-59-206
Юлія,Скрипка,yuliya.skrypka20@student.org,2004,2,14,QMP-15,48.67,38(098)31-66-797
Марія,Никоненко,mariya.nykonenko41@student.org,1989,12,8,JNG-93,45.12,38(095)59-18-311
Ірина,Козлов,iryna.kozlov1@student.org,1971,5,11,GSH-49,70.19,38(097)27-98-440
Ганна,Савченко,hanna.savchenko30@student.org,1978,3,5,KXZ-95,29.8,38(095)19-35-175
Сергій,Гончаренко,serhiy.honcharenko18@student.org,1977,8,5,TMI-17,77.25,38(050)49-49-898
Андрій,Рибак,andriy.rybak23@student.org,1990,8,3,GCF-89,41.23,38(098)78-22-425
Тарас,Лисенко,taras.lysenko38@student.org,1970,4,15,XLD-74,24.39,38(066)64-45-152
Костянтин,Козлов,kostyantyn.kozlov1@student.org,2009,2,20,JPN-25,87.32,38(093)13-11-659
Костянтин,Гончаренко,kostyantyn.honcharenko6@student.org,2008,8,4,ABL-73,84.34,38(099)69-46-270
Віктор,Омельченко,viktor.omelchenko4@student.org,1987,9,15,KBI-65,6.82,38(063)20-48-592
Костянтин,Шевчук,kostyantyn.shevchuk44@student.org,1982,7,13,DNN-30,56.74,38(095)84-25-808
Дмитро,Макаренко,dmytro.makarenko10@student.org,1980,3,8,BQR-58,73.58,38(097)25-98-964
Іван,Панченко,ivan.panchenko12@student.org,1983,10,5,SHC-32,55.47,38(063)73-28-440
Любов,Шаповал,lyubov.shapoval21@student.org,1980,3,31,LZM-73,23.87,38(050)76-75-657
Олександр,Іваненко,oleksandr.ivanenko@student.org,1978,2,24,TFA-85,1.67,38(068)64-74-917
Олександр,Новік,oleksandr.novik19@student.org,2003,10,29,MRR-86,12.18,38(068)62-56-554
Віктор,Михайленко,viktor.mykhaylenko12@student.org,1954,7,5,HOQ-58,66.22,38(098)51-16-876
Григорій,Гордієнко,hryhoriy.hordiyenko30@student.org,1959,9,27,AWK-54,13.77,38(099)63-74-540
Ярослав,Гайдук,yaroslav.hayduk42@student.org,1986,6,5,IRC-92,0.69,38(099)85-60-388
Юлія,Гончаренко,yuliya.honcharenko6@student.org,1958,2,10,QFX-72,89.8,38(098)67-45-127
Остап,Кузьменко,ostap.kuzmenko17@student.org,1979,9,6,NEV-68,66.86,38(097)42-17-150
Олеся,Скрипка,olesya.skrypka46@student.org,1963,11,1,JKA-71,71.0,38(099)26-90-394
Анна,Білоус,anna.bilous27@student.org,1991,9,8,YRJ-54,35.35,38(098)88-89-511
Сергій,Руденко,serhiy.rudenko17@student.org,1990,6,25,PGX-58,47.89,38(050)38-57-384
Петро,Романенко,petro.romanenko5@student.org,1957,1,15,WDM-93,33.83,38(067)24-68-854
Дмитро,Руденко,dmytro.rudenko12@student.org,1963,10,1,MKP-50,51.61,38(068)44-39-384
Андрій,Лисенко,andriy.lysenko4@student.org,1980,9,30,ASX-54,33.69,38(098)33-87-816
Надія,Поліщук,nadiya.polishchuk22@student.org,1975,1,9,DLN-14,80.32,38(095)87-82-647
Олександр,Король,oleksandr.korol7@student.org,2010,3,7,XCM-61,0.96,38(093)84-28-964
Юлія,Стельмах,yuliya.stelmakh20@student.org,1990,6,18,YZN-80,67.98,38(099)36-38-635
Денис,Романенко,denys.romanenko8@student.org,1950,9,24,MRB-71,3.26,38(096)53-93-856
Іван,Бойко,ivan.boyko31@student.org,2002,5,14,FCQ-32,58.27,38(095)55-34-414
Тетяна,Король,tetyana.korol41@student.org,1992,7,20,NBS-98,32.38,38(098)20-72-262
Богдан,Савченко,bohdan.savchenko20@student.org,1994,4,5,RQV-53,31.87,38(066)73-29-804
Алла,Шевчук,alla.shevchuk17@student.org,1999,6,4,EFW-48,63.6,38(099)49-72-939
Юлія,Костенко,yuliya.kostenko14@student.org,1952,2,6,ZSZ-74,3.55,38(067)27-47-358
Тетяна,Бойко,tetyana.boyko45@student.org,1966,6,22,UYF-54,48.42,38(093)74-20-385
Тарас,Бойко,taras.boyko53@student.org,1981,2,18,OLK-19,53.27,38(068)25-78-194
Василь,Іваненко,vasyl.ivanenko26@student.org,1989,4,26,UIG-21,27.49,38(099)58-56-700
Валентина,Зайцев,valentyna.zaytsev38@student.org,2010,12,11,BSO-26,29.78,38(099)75-97-363
Олена,Савченко,olena.savchenko12@student.org,1988,4,5,MRB-11,19.02,38(066)48-41-824
Олександр,Гриценко,oleksandr.hrytsenko30@student.org,1985,10,27,JMT-37,82.12,38(066)66-81-501
Роман,Никоненко,roman.nykonenko44@student.org,1999,9,3,DZX-10,60.04,38(097)42-51-116
Олександр,Стельмах,oleksandr.stelmakh11@student.org,1968,6,24,IQA-60,71.55,38(099)31-56-750
Валентина,Литвин,valentyna.lytvyn22@student.org,1970,7,16,YGH-28,14.92,38(095)67-19-263
Іван,Павленко,ivan.pavlenko4@student.org,1959,9,15,SHC-50,41.43,38(073)81-58-711
Петро,Захарченко,petro.zakharchenko33@student.org,1999,2,20,EJV-66,28.79,38(066)65-70-145
Юрій,Романенко,yuriy.romanenko17@student.org,1988,3,19,SFL-28,51.09,38(050)93-51-141
Марія,Цимбал,mariya.tsymbal32@student.org,1999,1,8,IJF-13,51.55,38(050)39-84-435
Віктор,Василенко,viktor.vasylenko1@student.org,1957,12,18,EZU-87,48.26,38(067)28-13-143
Ганна,Дорошенко,hanna.doroshenko21@student.org,1959,5,3,HVZ-31,24.75,38(098)92-31-775
Максим,Білоус,maksym.bilous33@student.org,1974,1,27,VGD-51,95.25,38(063)65-69-373
Вікторія,Рибак,viktoriya.rybak39@student.org,1959,5,11,ZSR-39,3.0,38(063)89-12-233
Денис,Король,denys.korol21@student.org,1980,4,19,JOW-48,18.21,38(098)52-19-844
Тетяна,Скрипка,tetyana.skrypka23@student.org,1998,1,17,JOW-48,30.97,38(067)70-80-272
Юлія,Цимбал,yuliya.tsymbal22@student.org,1997,10,18,DKG-91,59.41,38(063)50-64-122
Федір,Лебедь,fedir.lebed40@student.org,1967,4,13,TRY-78,17.48,38(093)60-41-293
Тарас,Цимбал,taras.tsymbal10@student.org,1965,8,3,NIZ-63,53.86,38(068)33-95-307
Алла,Гордієнко,alla.hordiyenko29@student.org,1969,2,11,ZKJ-23,13.74,38(067)63-17-718
Віктор,Михайленко,viktor.mykhaylenko14@student.org,1979,11,25,VZB-82,18.59,38(098)15-42-733
Артем,Михайленко,artem.mykhaylenko21@student.org,1976,1,19,IRC-92,4.62,38(073)15-84-372
Валентина,Панченко,valentyna.panchenko27@student.org,1953,9,5,YZY-43,35.45,38(066)95-72-639
Григорій,Павленко,hryhoriy.pavlenko10@student.org,1952,4,29,ZSJ-62,19.94,38(066)55-42-145
Євгенія,Дорошенко,yevheniya.doroshenko13@student.org,2002,1,20,WTQ-61,16.56,38(098)52-51-510
Ігор,Новік,ihor.novik27@student.org,1951,8,25,LLK-38,20.09,38(066)48-35-310
Юрій,Василенко,yuriy.vasylenko@student.org,1986,10,26,JPD-79,78.51,38(050)63-18-980
Юлія,Гриценко,yuliya.hrytsenko23@student.org,1977,5,16,MMW-60,78.16,38(068)75-74-668
Костянтин,Захарченко,kostyantyn.zakharchenko24@student.org,1972,11,1,WCV-17,72.51,38(096)96-98-663
Григорій,Іваненко,hryhoriy.ivanenko41@student.org,1999,5,30,BLK-38,94.36,38(063)63-74-776
Юрій,Левченко,yuriy.levchenko32@student.org,1959,7,27,NZA-50,46.03,38(099)15-90-733
Юрій,Никоненко,yuriy.nykonenko2@student.org,1986,6,1,CSM-73,92.34,38(097)52-41-912
Володимир,Литвин,volodymyr.lytvyn27@student.org,1964,4,23,OUX-10,77.89,38(063)61-56-413
Петро,Дорошенко,petro.doroshenko25@student.org,1980,5,23,FWS-27,83.79,38(095)46-46-104
Надія,Король,nadiya.korol23@student.org,2009,11,22,FAR-35,81.27,38(073)94-79-388
Раїса,Руденко,rayisa.rudenko33@student.org,1978,11,4,WPC-18,20.95,38(096)67-54-964
Катерина,Левченко,kateryna.levchenko2@student.org,1994,10,1,BNG-96,99.93,38(099)10-70-439
Інна,Бойко,inna.boyko1@student.org,1964,6,26,RFV-22,38.49,38(063)60-95-248
Григорій,Авраменко,hryhoriy.avramenko25@student.org,1988,2,21,RWZ-83,36.21,38(063)74-47-706
Валентина,Цимбал,valentyna.tsymbal4@student.org,1960,1,11,KIR-57,72.39,38(063)64-89-131
Ганна,Скрипка,hanna.skrypka32@student.org,1993,11,30,IDW-98,71.35,38(095)51-18-516
Світлана,Мельник,svitlana.melnyk28@student.org,1952,9,26,WCR-17,88.14,38(097)17-85-803
Олександр,Марченко,oleksandr.marchenko8@student.org,1978,4,11,VMP-20,79.94,38(098)24-90-868
Роман,Коваль,roman.koval31@student.org,2003,6,9,FTJ-18,51.89,38(066)75-25-811
Павло,Михайленко,pavlo.mykhaylenko19@student.org,1988,10,11,VFH-18,22.15,38(099)74-56-613
Алла,Гайдук,alla.hayduk4@student.org,1987,8,22,OIO-66,4.08,38(066)61-65-765
Юлія,Король,yuliya.korol37@student.org,1964,5,5,BCS-56,85.72,38(073)83-64-657
Віталій,Василенко,vitaliy.vasylenko38@student.org,1967,12,4,RQV-53,24.95,38(095)83-23-669
Валентина,Василенко,valentyna.vasylenko3@student.org,1968,4,28,WAV-91,95.83,38(068)84-75-805
Ярослав,Романенко,yaroslav.romanenko37@student.org,1998,3,8,ZKX-53,65.91,38(099)65-68-120
Роман,Ткаченко,roman.tkachenko61@student.org,1955,7,22,XQK-47,27.6,38(093)87-14-140
Олена,Гордієнко,olena.hordiyenko4@student.org,1968,4,27,RBH-55,28.33,38(099)98-45-238
Павло,Білоус,pavlo.bilous23@student.org,1979,9,10,XXH-87,99.49,38(097)69-10-431
Віктор,Іваненко,viktor.ivanenko20@student.org,1951,9,28,YDG-56,38.29,38(095)44-39-460
Марія,Василенко,mariya.vasylenko12@student.org,1963,12,15,CZT-77,89.27,38(097)11-75-261
Інна,Ковальчук,inna.kovalchuk35@student.org,1965,1,24,MBM-91,70.92,38(073)80-92-664
Вікторія,Коваленко,viktoriya.kovalenko12@student.org,2006,6,7,JXA-39,68.77,38(073)38-70-178
Людмила,Лисенко,lyudmyla.lysenko21@student.org,1981,7,6,FYY-69,81.25,38(099)24-37-401
Денис,Мельник,denys.melnyk9@student.org,1965,5,28,PLV-48,67.56,38(066)90-80-273
Катерина,Савченко,kateryna.savchenko35@student.org,1975,2,27,DZP-49,24.21,38(063)59-80-953
Дмитро,Никоненко,dmytro.nykonenko2@student.org,1982,12,22,GBU-57,70.88,38(068)84-66-919
Михайло,Коваль,mykhaylo.koval10@student.org,1952,4,14,TPU-67,42.86,38(063)62-85-263
Олена,Ковальчук,olena.kovalchuk10@student.org,2009,3,19,NPM-28,76.05,38(066)36-58-792
Володимир,Гордієнко,volodymyr.hordiyenko23@student.org,1964,10,14,EPF-74,50.06,38(098)77-39-611
Остап,Білоус,ostap.bilous3@student.org,1956,1,23,ZYX-81,55.19,38(067)14-34-568
Ганна,Панченко,hanna.panchenko33@student.org,2009,5,29,DYJ-66,82.36,38(068)51-65-364
Юрій,Михайленко,yuriy.mykhaylenko28@student.org,1980,4,17,GSB-28,0.42,38(063)98-58-538
Іван,Шевченко,ivan.shevchenko14@student.org,1961,11,22,ZMH-93,88.52,38(067)26-52-628
